Data,BG000,GM000,GM001,PN000,PS001,PS000,BD000,BD002,BD003,BD005,BD007,BD009,BD010,JT000,PP010,GV001,GV002,VD000,LB000,LB001,LB003,IP003,IP010,IP006,AR000,PD000,CP100,CP004,CP005,CP008,LM002,VR000,UR000,BT000,BT001,FL000,FL004
2011-02-21,330,23,23,23,23,23,110,23,23,33,130,170,230,230,79,490,490,230,33,,23,23,33,23,49,490,170,23,33,23,49,23,1700,790,110,110,130
2011-02-28,490,23,23,23,23,23,23,33,70,79,79,1700,490,49,490,790,230,33,130,,79,230,330,1300,790,490,330,330,490,130,330,110,1300,16000,16000,700,1300
2011-03-14,1300,23,23,23,33,49,23,79,49,23,230,2400,490,790,2400,3500,2400,33,33,,1300,79,79,33,33,33,23,110,110,23,23,23,130,700,330,490,330
2011-03-21,16000,23,23,23,23,23,23,23,23,23,23,23,33,170,33,,,,,,,,,,,,,,,,23,33,230,16000,16000,330,490
2011-04-04,490,23,23,23,23,23,79,23,23,23,33,23,23,110,1100,1300,9200,110,330,,79,130,33,33,79,33,49,23,23,23,49,49,1300,16000,16000,790,790
2011-04-11,2400,33,110,23,23,23,23,23,23,23,23,170,230,130,330,490,9200,33,49,,23,23,23,23,49,33,49,33,49,33,23,49,170,23,130,79,49
2011-04-18,1300,23,23,23,23,33,23,23,23,23,23,130,9200,49,33,79,230,23,23,,23,33,170,23,790,33,79,33,170,23,23,33,33,79,33,110,23
2011-04-25,2400,23,23,23,23,23,23,130,49,23,33,33,33,790,3500,790,2400,790,490,,490,230,1300,230,230,130,33,33,130,330,330,2400,5400,16000,16000,16000,2400
2011-05-02,130,23,23,23,79,49,23,23,23,33,33,33,49,49,230,16000,2400,330,330,,330,130,220,140,79,79,23,49,170,700,49,110,49,16000,16000,490,330
2011-05-09,110,23,33,23,49,33,23,23,23,33,33,33,49,,23,23,23,330,330,,490,49,230,330,330,490,110,49,23,79,33,79,23,330,330,170,79
2011-05-16,790,70,33,23,330,790,23,33,23,49,130,49,23,,330,220,330,790,3500,,2400,3500,3500,3500,2400,1700,23,33,33,33,79,49,46,16000,16000,330,140
2011-05-23,1300,49,23,49,130,1300,79,23,33,490,33,23,23,49,1300,1300,790,23,49,,33,790,23,23,23,16000,230,23,23,33,23,23,790,700,230,790,1300
2011-05-30,490,23,23,23,330,16000,110,23,23,23,33,3500,3500,,330,1100,1700,330,1300,,1100,790,2400,1300,2400,1100,490,230,490,1700,790,490,1300,16000,16000,1300,1300
2011-06-06,210,23,33,23,490,49,23,23,23,23,33,33,49,,79,79,33,490,1300,,1100,2400,1100,170,170,33,23,49,33,79,33,490,1700,16000,16000,230,230
2011-06-13,130,23,23,33,33,23,33,33,33,49,33,1300,1300,,230,23,33,49,79,,130,79,79,33,33,33,23,23,23,23,23,33,49,490,79,49,79
2011-06-21,1300,49,23,23,33,23,33,23,33,23,23,33,23,790,490,330,490,33,23,,33,23,23,23,79,23,49,23,33,23,23,49,130,16000,16000,1300,490
2011-06-28,330,23,23,23,1700,790,33,23,23,23,23,33,33,,33,49,330,3500,1700,,1100,1300,3500,5400,3500,790,330,330,330,230,230,330,330,16000,16000,490,330
2011-07-04,3500,23,33,130,220,130,23,49,110,33,23,33,490,,3500,1300,1700,2400,16000,,5400,5400,3500,2400,490,170,23,23,23,33,33,49,16000,16000,16000,49,120
2011-07-11,230,49,170,23,79,33,23,23,23,33,33,790,1400,,33,23,33,33,23,,33,23,23,33,23,23,23,23,23,23,23,33,790,16000,16000,2400,2400
2011-07-18,330,23,23,23,23,23,23,23,23,33,79,23,49,,490,2400,5400,33,49,,33,33,79,49,33,1300,49,33,23,33,33,23,79,16000,16000,790,790
2011-08-01,2200,79,140,23,23,23,23,23,23,33,33,33,23,,230,16000,5400,,,,,,,,,,,,,,,,,,,,
2011-07-25,130,33,33,33,23,23,23,33,23,79,130,2400,16000,,1100,3500,9200,49,49,,1300,23,49,2200,79,23,49,33,33,33,110,49,16000,16000,16000,9200,9200
2011-08-08,230,23,33,23,23,79,49,33,23,23,23,9200,9200,,2400,790,1300,33,33,,49,23,49,33,49,49,33,33,33,16000,23,49,130,9200,9200,1300,49
2011-08-11,790,330,790,790,130,79,79,130,230,330,490,35000,13000,,3300,2300,2300,1300,2400,,490,490,230,79,130,230,79,79,130,230,330,490,1300,160000,35000,3300,3300
2011-08-15,330,23,23,23,23,49,23,23,23,23,23,23,330,,13000,35000,24000,490,490,,330,49,49,330,79,230,230,230,490,2400,3500,230,1300,160000,160000,2300,4900
2011-08-22,1700,49,49,49,230,79,230,130,33,33,33,33,79,,330,1700,1100,1100,1300,,,1300,790,490,330,490,230,330,130,49,49,79,2400,16000,16000,16000,3500
2011-08-25,130,33,33,23,23,23,23,23,33,130,79,16000,9200,,1300,3500,3500,5400,9200,,9200,9200,5400,5400,5400,1300,1300,2400,3500,2400,2400,33,1300,16000,16000,790,5400
2011-08-28,170,170,79,79,170,79,79,33,23,490,490,790,790,,790,490,1100,23,33,,79,49,49,23,49,130,33,33,23,320,49,23,79,16000,9200,790,130
2011-09-01,490,23,33,23,33,79,130,33,23,33,23,23,23,,33,130,330,790,2400,,1300,490,1300,230,230,49,130,130,490,330,330,230,330,16000,16000,330,490
2011-09-05,790,23,23,33,33,23,23,33,33,33,33,9200,9200,,330,790,230,33,33,,79,23,23,33,23,23,23,23,33,23,33,130,130,130,490,23,49
2011-09-08,1300,23,23,49,33,23,23,33,23,23,23,16000,16000,,490,330,130,23,49,,1300,79,70,170,220,330,230,330,49,230,330,130,23,220,79,1400,940
2011-09-12,220,23,49,23,70,49,23,23,23,23,23,79,130,,110,790,1100,49,33,,33,79,79,2200,490,790,33,49,490,1300,330,330,9200,3500,3500,2200,5400
2011-09-15,1300,49,49,130,2400,33,23,33,49,130,230,170,1100,,700,3500,9200,330,5400,,330,790,490,330,110,490,94,49,330,790,16000,330,9200,16000,16000,5400,16000
2011-09-19,330,63,70,170,49,79,33,33,33,130,170,49,70,,2400,700,3500,23,23,,23,23,23,23,23,23,23,23,23,23,23,79,490,2400,1700,330,1700
2011-09-21,33,23,33,49,49,23,33,23,79,33,110,330,490,,490,1300,230,23,23,,23,23,23,23,33,49,33,23,49,70,490,23,79,5400,790,490,790
2011-09-28,170,23,23,23,79,70,33,33,490,1300,330,1300,790,,1300,490,790,79,33,,110,23,23,23,23,23,23,23,23,23,23,33,110,9200,330,2400,330
2011-10-03,9200,23,33,23,330,490,33,23,23,23,23,23,23,,330,5400,5400,1300,3500,,2400,490,79,110,110,33,33,79,33,33,3500,790,3500,16000,16000,230,490
2011-10-06,79,23,23,23,2400,110,23,23,23,79,49,1700,790,,3500,1300,3500,490,230,,130,170,79,79,23,130,33,490,49,23,490,23,170,1700,170,1300,230
2011-10-10,1100,110,23,170,5400,23,23,33,79,110,130,1100,9200,,1300,700,1100,49,49,,330,130,170,23,49,23,33,49,33,140,33,23,70,1700,1300,230,330
2011-10-13,1300,130,130,23,33,33,23,23,23,23,33,49,110,,1300,5400,3500,2400,490,,330,330,110,2400,23,330,230,230,170,33,23,49,170,3500,790,3500,16000
2011-10-17,2400,23,33,23,79,79,23,23,130,23,49,23,33,,2400,1300,2400,1300,1700,,1100,790,790,1100,130,330,79,23,130,49,16000,230,16000,16000,16000,9200,16000
2011-10-20,230,23,23,23,23,23,23,79,1300,490,790,3500,5400,,790,1300,790,1300,790,,130,230,79,130,230,79,79,130,330,79,3500,490,1300,16000,16000,3500,2400
2011-10-24,790,33,33,33,33,23,33,49,49,170,330,9200,16000,,790,790,790,23,79,,2200,23,23,23,33,23,33,23,33,23,23,49,2400,1600,1300,490,490
2011-10-31,49,23,79,23,23,33,23,23,23,23,23,33,23,,110,140,230,220,16000,,16000,5400,2400,790,490,490,490,230,490,490,490,70,170,16000,16000,490,790
2011-11-03,330,23,23,23,790,330,23,23,23,23,23,3500,9200,,33,2400,5400,790,230,,330,490,330,79,33,110,23,49,33,33,23,23,2400,16000,16000,330,330
2011-11-07,330,33,23,23,230,23,23,49,23,23,23,490,3500,33,5400,1300,3500,79,790,,490,23,23,23,23,23,23,23,23,23,33,23,490,16000,16000,330,330
2011-11-17,790,330,23,49,23,23,23,23,23,23,23,23,230,,2400,2400,2400,330,3500,,2400,1300,790,130,130,49,49,33,79,79,790,230,790,16000,16000,1300,2400
2011-11-21,330,33,33,23,23,23,33,49,130,33,490,1300,3500,49,2400,1300,5400,790,490,,9200,23,33,33,5400,790,79,79,490,49,49,33,16000,16000,16000,230,170
2011-11-24,790,49,49,790,49,33,49,23,49,23,23,49,33,49,130,33,79,330,790,,230,79,49,23,49,330,130,230,230,490,16000,230,790,16000,16000,3500,3500
2011-11-28,79,49,23,23,49,23,23,49,33,23,23,1100,5400,330,16000,16000,9200,2400,49,,330,23,33,49,33,79,130,79,230,130,230,79,5400,16000,16000,16000,5400
2011-12-01,1300,130,23,23,23,33,33,23,23,49,490,130,330,490,330,9200,3500,33,23,,23,23,23,23,23,23,130,23,130,170,23,23,3500,9200,16000,3500,3500
2011-12-05,33,33,23,79,49,49,330,49,79,79,110,9200,16000,,330,3500,1100,130,170,,230,220,49,79,170,49,79,49,170,79,49,230,790,16000,16000,16000,5400
2011-12-08,9200,23,33,49,23,23,33,23,23,79,130,490,1300,,330,5400,3500,230,490,,33,33,79,33,33,23,2400,79,79,130,2400,79,1300,16000,16000,9200,9200
2011-12-12,490,23,23,130,23,79,140,79,330,220,260,130,110,,1100,5400,3500,330,49,,330,49,140,3500,23,33,79,170,49,49,16000,330,3500,16000,16000,9200,16000
2011-12-15,330,490,49,230,23,49,33,23,23,49,49,330,230,,16000,16000,16000,1300,330,,790,130,330,5400,49,330,790,2400,3500,790,2400,16000,3500,16000,16000,5400,9200
2011-12-19,2400,230,130,33,230,33,33,23,23,33,49,2400,2400,,1300,9200,16000,2400,3500,,9200,3500,16000,1300,490,490,1300,3500,790,230,2400,230,3500,16000,16000,2400,1300
2011-12-21,79,23,23,23,79,49,23,23,170,23,9200,3500,9200,,1700,3500,16000,790,330,,79,49,49,33,5400,33,70,33,330,110,9200,79,230,16000,16000,490,330
2011-12-26,9200,3500,79,49,230,110,33,49,33,49,49,49,33,,490,3500,3500,490,16000,,16000,5400,2400,3500,1300,170,49,230,170,220,16000,230,9200,16000,16000,5400,16000
2011-12-29,1100,49,23,70,330,940,23,23,23,23,23,33,79,,1400,330,330,490,1300,,490,490,790,1300,330,49,130,49,49,33,70,79,790,16000,16000,2400,1300
2012-01-02,1700,220,490,33,5400,790,33,79,70,5400,3500,5400,2400,,5400,230,,,,,,,,,,,,,,,,,,,,,
2012-01-05,490,2400,23,23,1300,1300,23,23,23,49,23,33,1700,,49,1300,1700,330,49,,33,33,79,33,23,49,49,23,330,3500,16000,330,490,16000,16000,790,330
2012-01-09,5400,790,490,23,79,110,33,49,49,23,23,49,79,23,230,16000,16000,330,700,,16000,16000,33,49,33,70,49,210,130,49,79,140,2400,16000,16000,1100,340
2012-01-12,490,23,170,70,23,33,49,79,1700,1700,1300,790,490,1300,1700,3500,9200,110,79,,140,33,130,79,130,33,49,1300,490,2200,490,70,3500,16000,16000,220,220
2012-01-17,3500,130,33,23,130,23,23,23,23,140,49,23,330,1700,1300,5400,16000,2800,16000,,9200,2400,16000,9200,2200,130,790,1300,79,170,16000,23,700,16000,16000,3500,2400
2012-01-18,230,23,33,23,460,460,23,23,23,33,23,2400,1700,130,170,790,1100,490,210,,1300,330,79,490,49,23,49,1200,460,330,5400,230,2800,16000,16000,1400,1300
2012-01-23,490,23,33,23,23,23,23,330,79,33,49,79,33,110,3500,9200,9200,110,79,,170,490,490,230,79,330,790,130,220,1700,1700,110,1300,16000,16000,790,790
2012-01-26,33,33,23,49,130,490,23,23,23,23,23,330,790,330,49,230,1300,330,33,,23,23,33,23,33,23,23,33,330,170,490,33,2400,16000,16000,2400,3500
2012-02-06,1300,230,49,49,23,23,79,33,33,49,23,33,79,33,70,3500,2400,130,130,,70,1100,1300,330,490,33,790,94,230,170,33,70,130,16000,16000,16000,5400
2012-02-09,2400,330,79,23,79,79,23,23,23,33,23,33,130,2400,2400,16000,16000,790,1300,,1300,1300,790,790,790,230,490,1300,330,16000,16000,9200,790,16000,16000,490,2400
2012-02-13,9200,23,170,23,33,23,1300,23,23,49,33,330,330,490,79,230,79,230,230,,2400,2400,5400,9200,940,33,79,33,49,33,3500,790,230,230,230,230,230
2012-03-01,330,23,23,23,33,23,23,23,23,23,23,170,49,33,130,1300,700,33,49,,49,33,49,490,23,79,49,23,49,33,16000,130,330,16000,16000,16000,1300
2012-03-05,1300,93,23,230,33,79,23,23,33,330,230,230,16000,230,16000,16000,16000,1300,330,,230,330,49,170,490,170,140,170,130,230,9200,49,2200,3500,16000,5400,2400
2012-03-08,790,23,23,23,33,33,23,33,23,330,16000,23,49,33,170,490,2400,130,23,,49,49,23,23,49,23,23,49,49,79,23,110,460,16000,16000,3500,5400
2012-03-12,1300,23,49,23,33,23,33,23,23,230,130,49,79,79,79,130,330,330,49,,79,23,23,33,130,230,33,23,23,79,230,33,230,16000,16000,790,1300
2012-03-15,490,49,23,23,23,23,23,23,23,33,33,230,230,130,2400,790,2400,330,79,,230,79,33,230,33,130,130,33,49,49,5400,130,1300,16000,16000,5400,1300
2012-03-19,460,23,23,23,23,23,23,23,23,23,23,5400,2400,2400,130,790,3500,79,79,,49,79,49,2400,49,79,230,49,49,79,9200,230,330,16000,16000,230,130
2012-03-22,330,23,23,23,23,33,33,33,79,23,49,330,230,790,33,49,49,490,79,,79,49,79,130,49,230,49,49,230,230,16000,490,3500,16000,16000,3500,2400
2012-03-26,33,23,23,33,330,130,23,23,23,1300,3500,79,230,490,330,330,16000,130,79,,130,49,130,49,230,130,490,49,33,49,790,79,330,16000,16000,5400,9200
2012-03-29,1300,33,33,23,79,49,79,23,33,49,33,33,33,130,790,1300,1300,16000,2400,,16000,490,490,790,790,230,33,130,9200,3500,3500,230,16000,16000,16000,2400,2400
2012-04-02,490,23,23,33,33,23,23,23,23,33,23,2400,2400,79,33,16000,16000,49,130,,33,49,130,230,33,130,33,79,23,2200,49,33,2400,16000,16000,330,490
2012-04-09,490,23,23,23,230,33,23,23,23,23,23,33,23,170,23,430,170,2400,49,,170,230,23,23,23,330,79,49,79,79,5400,49,3500,16000,16000,16000,9200
2012-04-12,330,23,23,23,79,33,23,23,23,23,130,1300,490,23,33,790,230,490,79,,33,23,23,23,33,23,33,79,230,230,490,130,230,16000,16000,330,790
2012-04-16,490,33,23,49,2400,490,49,23,33,33,23,23,23,230,16000,16000,16000,16000,79,,3500,9200,1300,230,1300,23,330,330,2400,230,16000,2400,16000,16000,16000,2400,1300
2012-04-19,330,33,170,46,170,33,33,23,23,23,33,2200,2800,490,230,460,330,2400,330,,49,23,49,140,23,23,23,23,23,23,16000,33,16000,16000,16000,1700,1700
2012-04-24,5400,16000,79,2400,1300,130,2400,79,23,33,330,490,23,79,330,130,33,230,790,,330,490,230,490,230,79,130,33,49,130,16000,130,5400,16000,16000,16000,9200
2012-04-26,230,23,23,23,110,790,49,23,23,23,23,31,23,,49,49,33,1300,130,,230,130,330,230,3500,490,330,330,490,49,130,3500,1300,16000,16000,490,790
2012-05-03,330,23,23,23,5400,2400,33,33,23,33,33,16000,16000,,79,1300,2400,1300,5400,,2400,3500,3500,3500,2400,790,130,49,79,130,5400,79,16000,16000,16000,2400,3500
2012-05-07,16000,79,49,79,33,49,9200,79,23,330,490,49,490,,2400,16000,16000,16000,23,,33,49,33,23,23,1300,1300,110,23,23,23,33,5400,16000,16000,3500,1300
2012-05-10,330,23,23,49,16000,330,33,130,33,130,79,490,5400,33,1300,1300,1300,490,1300,,490,23,49,33,33,23,130,49,23,49,33,23,1300,16000,16000,490,490
2012-05-14,790,49,70,23,9200,940,23,23,33,79,49,33,130,,33,700,140,700,2200,,790,790,330,1700,940,16000,230,130,130,170,49,2400,5400,16000,16000,2400,3500
2012-05-21,79,490,490,2400,330,490,790,330,330,230,170,3500,9200,16000,330,1700,490,790,490,,1700,49,33,33,330,49,23,23,23,23,33,33,5400,16000,16000,3500,790
2012-05-24,790,49,33,23,23,33,23,70,49,330,130,170,49,79,1300,2400,3500,270,230,,5400,9200,79,33,33,330,130,49,49,79,170,330,9200,16000,16000,3500,5400
2012-05-28,1300,33,23,33,33,23,23,23,130,230,230,330,49,,1300,790,79,2400,49,,23,23,23,23,23,23,33,23,330,23,33,49,130,16000,16000,130,130
2012-05-31,230,23,23,23,330,230,23,23,23,23,33,2400,490,,49,230,1300,1300,33,,23,23,23,49,330,33,33,33,49,49,79,23,16000,16000,16000,230,490
2012-06-04,2400,23,33,23,2400,490,33,23,23,23,23,330,230,,23,23,23,33,49,,23,23,23,23,49,49,33,23,23,33,33,33,9200,16000,16000,790,490
2012-06-11,330,23,23,23,330,1300,49,23,49,23,23,110,330,,170,790,1300,790,490,,5400,490,330,790,700,230,70,230,230,79,230,110,3500,16000,16000,330,330
2012-06-14,230,23,23,33,790,490,2400,23,23,23,23,1300,16000,,79,790,490,330,23,,79,49,49,49,79,33,33,23,33,33,23,49,2400,16000,16000,2400,1300
2012-06-18,330,23,23,33,33,23,23,23,23,23,33,23,23,,33,1300,1300,23,23,,33,79,130,49,33,33,49,49,23,33,23,33,2400,16000,16000,130,49
2012-06-25,790,130,23,230,79,23,23,23,33,33,130,130,49,,490,230,330,130,49,,2400,23,23,33,33,23,33,49,23,23,23,23,490,16000,16000,5400,490
2012-06-28,330,33,23,79,330,23,23,79,230,79,230,130,79,,79,49,330,33,49,,79,130,23,49,33,33,49,23,490,23,79,23,330,16000,16000,330,79
2012-07-02,230,49,23,23,33,230,49,23,33,23,23,130,490,,23,490,330,23,130,,16000,16000,33,23,130,33,230,33,33,33,32,79,490,16000,16000,230,130
2012-07-05,3500,790,330,490,23,23,23,23,33,490,23,,33,,33,2400,3500,33,130,,33,33,23,33,79,23,230,110,230,130,23,49,9200,16000,16000,9200,3500
2012-07-12,1300,23,23,49,33,49,79,23,33,330,230,330,2400,,490,3500,2400,49,49,,330,23,33,230,79,330,16000,23,23,23,23,33,330,5400,5400,330,330
2012-07-16,230,33,49,230,230,230,33,23,33,33,33,33,23,,130,490,33,1300,2400,,1300,2400,1100,1300,130,130,330,130,79,1100,79,79,5400,16000,16000,2400,2400
2012-07-19,330,23,23,33,1300,1300,23,23,23,23,23,33,49,,79,79,79,790,5400,,1300,2400,790,490,790,1300,490,330,790,3500,1300,130,9200,16000,16000,1300,3500
2012-07-23,1300,33,170,23,23,23,23,33,23,23,33,33,23,,49,1300,3500,79,23,,23,33,33,23,23,23,33,33,23,33,23,23,330,5400,1300,2400,5400
2012-07-26,49,23,49,23,23,23,23,23,23,33,79,49,49,,23,3500,5400,110,330,,130,490,110,150,33,33,23,49,23,23,33,49,330,5400,2400,330,230
2012-07-30,490,23,23,23,1300,230,23,23,23,33,33,79,790,230,23,2400,1300,130,230,,130,230,79,49,23,23,33,330,23,130,23,23,790,5400,2400,130,230
2012-08-02,1300,23,23,23,23,23,23,230,33,79,23,3500,2400,,490,1300,2400,790,33,,49,33,23,33,33,23,33,23,23,33,23,33,130,16000,16000,1300,2400
2012-08-06,1100,79,49,23,940,1400,49,23,33,23,23,130,110,,140,1100,5400,1300,16000,,5400,2200,1300,490,330,170,33,33,23,49,330,330,79,16000,16000,790,490
2012-08-09,230,23,33,23,33,1300,23,330,5400,330,230,330,130,,1300,1300,490,330,130,,1300,79,79,33,49,33,23,23,23,23,33,79,330,9200,16000,230,49
2012-08-13,790,23,49,79,490,23,23,33,23,33,33,3500,3500,9200,330,5400,1300,33,130,,3500,230,33,79,23,79,49,79,230,330,330,230,1300,5400,130,230,230
2012-08-16,130,49,33,33,23,23,23,23,3500,230,140,9200,9200,330,790,460,790,330,790,,1300,1300,1400,790,1700,230,490,490,330,130,490,49,170,16000,9200,270,110
2012-08-20,330,33,130,23,23,130,49,33,23,49,23,2400,2400,790,2400,9200,16000,23,49,,33,79,79,79,33,33,49,110,33,33,110,23,16000,16000,16000,1700,3500
2012-08-23,3500,23,79,49,230,33,33,33,23,23,23,23,33,130,1300,2400,330,23,33,,23,33,23,33,49,130,49,330,230,330,490,1300,230,9200,16000,490,1300
2012-08-27,2400,33,23,23,23,23,23,23,23,23,23,23,23,79,49,1300,1300,790,130,,230,49,330,49,33,23,49,33,23,49,33,79,130,2400,5400,1300,490
2012-08-30,130,23,23,23,23,23,23,33,23,33,79,16000,16000,79,49,700,790,79,33,,23,23,23,23,23,23,23,23,49,49,79,49,2200,16000,16000,3500,5400
2012-09-03,330,23,23,49,23,23,23,23,23,23,23,23,70,49,310,230,5400,23,33,,790,23,23,33,23,23,23,23,23,23,23,23,130,16000,16000,49,49
2012-09-05,330,130,49,23,79,23,23,33,33,23,49,33,33,,79,490,2400,79,16000,,3500,2400,2400,1300,490,130,490,330,130,330,79,230,16000,16000,9200,16000,790
2012-09-10,490,33,230,23,33,23,23,23,23,23,33,23,490,130,23,1300,9200,23,23,,49,230,23,23,130,33,49,23,23,23,33,33,2400,5400,2400,330,330
2012-09-13,23,23,330,330,23,23,23,33,33,3500,5400,46,70,,46,23,23,33,33,,23,23,23,23,23,70,70,70,130,330,130,170,330,16000,16000,310,330
2012-09-17,3500,23,23,23,330,23,33,33,23,330,700,33,79,170,31,110,330,33,230,,79,46,23,33,23,23,23,23,70,70,23,23,79,16000,16000,79,330
2012-09-20,230,33,33,23,23,23,33,23,33,49,79,33,33,330,33,3500,2400,49,330,,230,230,130,79,79,490,130,79,230,130,79,330,130,5400,3500,490,1300
2012-09-24,230,23,23,23,23,23,23,23,23,23,23,23,700,,490,130,330,79,130,,130,49,130,330,79,330,33,33,23,79,33,130,2200,16000,9200,1300,5400
2012-09-27,1300,79,70,49,3500,1700,33,49,33,23,23,23,23,,79,79,79,9200,16000,,2800,2200,2400,3500,490,230,94,220,130,130,16000,79,2400,16000,16000,2400,3500
2012-10-01,490,49,79,330,79,230,230,49,330,490,130,5400,5400,,230,79,230,79,79,,230,33,130,23,23,23,23,23,130,9200,16000,23,79,16000,16000,23,23
2012-10-04,170,79,33,33,79,23,23,33,33,33,130,49,130,49,1300,330,1700,70,23,,23,23,23,23,23,79,79,49,70,490,330,23,790,16000,16000,79,33
2012-10-10,790,33,33,49,33,23,23,23,23,23,23,790,490,33,230,2400,5400,33,23,,23,33,79,49,23,79,23,33,33,23,33,23,230,230,490,5400,230
2012-10-15,490,18,18,18,700,330,170,78,78,18,45,330,490,20,3500,5400,3500,45,78,,45,18,18,20,18,110,45,78,78,45,68,18,130,5400,5400,790,3500
2012-10-18,700,20,18,78,18,18,18,18,18,330,140,20,18,130,20,1300,5400,330,9200,,20,18,18,18,18,16000,1300,45,78,20,18,1700,130,790,3500,68,20
2012-10-22,790,20,18,18,45,45,20,18,18,170,20,3500,490,2400,130,3500,9200,490,1100,,330,490,170,330,1100,1100,230,490,16000,230,16,20,9200,16000,16000,16000,16000
2012-10-25,490,78,18,330,18,18,18,18,18,18,18,18,18,490,18,20,18,490,490,,790,330,1300,790,230,45,230,18,230,78,5400,45,490,16000,16000,9200,5400
2012-10-31,490,20,20,18,18,18,20,18,20,18,18,20,130,18,18,490,230,130,490,,18,18,18,20,20,20,45,490,78,20,330,330,5400,16000,16000,3500,16000
2012-11-05,700,18,18,18,18,18,18,18,18,330,330,3500,790,1300,3500,1300,9200,230,330,,230,45,78,18,20,110,45,110,20,18,20,20,18,16000,5400,45,170
2012-11-08,18,18,18,18,18,18,18,18,20,78,330,330,330,1100,230,330,230,1700,1100,,1300,1300,490,940,1300,330,16000,170,45,78,45,45,78,16000,16000,490,490
2012-11-12,2400,18,18,230,18,18,20,18,18,18,18,45,20,230,18,45,20,20,490,,230,490,490,490,18,20,45,230,18,18,45,45,5400,16000,3500,2400,108
2012-11-22,45,18,18,18,18,18,18,18,18,45,18,490,700,170,18,18,18,20,45,,45,20,130,40,130,18,20,20,18,18,78,78,330,16000,16000,790,790
2012-11-26,790,45,18,18,18,18,110,18,18,18,20,170,3500,,1300,5400,9200,1300,9200,,3500,220,170,170,45,330,78,18,45,78,68,330,2400,16000,16000,2400,3500
2012-11-29,130,20,20,18,230,490,18,18,18,18,20,490,490,330,790,2800,5400,230,230,,130,130,78,18,110,18,330,130,20,20,230,20,490,16000,16000,3500,3500
2012-12-03,1700,20,18,18,20,130,18,20,18,78,78,330,490,,330,330,790,230,110,,45,45,18,18,18,18,18,20,490,170,18,18,220,16000,16000,790,790
2012-12-06,2400,18,18,18,18,18,45,18,78,20,20,78,,,230,790,1700,45,490,,490,45,45,45,18,45,170,3500,170,45,20,78,330,16000,16000,490,510
2012-12-10,130,18,18,18,18,18,20,18,18,18,20,130,16000,170,18,18,790,2400,1300,,790,2400,2200,790,330,170,140,45,45,68,45,110,490,16000,16000,490,900
2012-12-13,330,78,18,18,18,20,18,18,18,18,18,45,78,20,45,18,18,78,68,,45,78,45,130,230,40,130,110,20,78,18,18,1700,16000,16000,5400,3500
2012-12-17,700,330,45,18,45,20,18,18,18,45,130,110,130,1400,1300,1100,2200,790,45,,230,270,490,230,45,78,1100,130,78,230,130,78,220,16000,16000,2400,790
2012-12-20,130,20,45,18,78,18,18,18,18,18,20,110,230,78,18,45,78,490,78,,45,45,78,130,78,330,110,78,170,40,78,130,460,16000,16000,490,1100
2012-12-27,1300,45,20,20,18,20,20,18,18,18,18,490,230,230,20,45,68,110,130,,20,20,18,18,1700,170,78,2200,20,18,330,130,490,16000,16000,2400,13000
2013-01-03,3500,490,20,20,330,490,45,490,78,790,45,790,1300,,2400,790,1300,2400,790,,5400,2400,3500,2400,2400,1300,790,490,230,790,3500,1300,2400,16000,16000,330,410
2013-01-07,790,20,45,18,78,20,18,490,230,330,330,790,2400,,330,16000,5400,230,78,,330,130,45,330,45,45,790,18,330,45,16000,790,1300,16000,16000,1000,490
2013-01-10,790,20,78,18,45,130,45,18,20,18,18,45,45,,3500,9200,16000,490,16000,,16000,3500,230,330,330,230,230,230,230,78,490,2400,16000,16000,16000,16000,16000
2013-01-14,5400,790,170,18,78,330,45,18,18,18,18,18,20,,130,5400,9200,16000,5400,,5400,16000,5400,2400,330,230,78,3500,130,330,940,330,16000,16000,16000,16000,16000
